song_name,artists,year,spotify_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,song_popularity,artist_id,genres
Who's Lonely Now,England Dan & John Ford Coley,1978.0,5D8KMQ8VmcRMvKnYmK6jHt,0.642,0.478,0.154,0.0,2.0,0.0802,-20.562,0.0,0.0315,83.514,4.0,0.526,38.0,01W8kYNqFHyKicPfR0pLwO,"mellow gold,soft rock"
Projects and High Rises - Music: Bee Bump,Eddie Harris,1976.0,5gDh43KZH0Cd87myK6n8V0,0.755,0.542,0.329,0.0,8.0,0.301,-22.985,0.0,0.946,167.452,4.0,0.275,1.0,0bcDOCWIbvWApEIB7l1uZ4,"instrumental soul,jazz funk,soul jazz"
What Up,Busta Rhymes,2002.0,78x3aeTTvCzKysethzCBUo,0.37,0.885,0.839,0.0,1.0,0.323,-3.233,0.0,0.344,93.409,4.0,0.708,21.0,1YfEcTuGvBQ8xSD1f53UnK,"east coast hip hop,hardcore hip hop,hip hop,pop rap,rap"
Rip Off,Laura Lee,1972.0,1toNKayLMeCcVlsLGXJl7n,0.000654,0.51,0.817,0.0344,9.0,0.146,-8.666,1.0,0.0373,169.481,4.0,0.547,70.0,3sklFG9fuDAq3vbIZlkNH6,"glitchcore,hyperpop,proto-hyperpop,transpop"
Tomorrow,The Brothers Johnson,1976.0,4gc2yRwyg0JyPxx81HAPOp,0.783,0.592,0.234,0.0288,5.0,0.0972,-17.343,1.0,0.0543,80.05,4.0,0.345,42.0,6h3rSZ8VLK7a5vXjEmhfuD,"disco,funk,jazz funk,p funk,post-disco,quiet storm,soul"
"Sarek's Son, Spock",Gene Roddenberry,1976.0,7tN9gRPc8eYR9mS5cQsV0M,0.986,0.27,0.0181,0.939,10.0,0.127,-28.839,1.0,0.0372,61.539,4.0,0.102,54.0,2ofMsV0f4ziG96f4ZKPzGr,background music
Fakin Jax,INI feat. Pete Rock,1996.0,5wnAAO7pZwVZPRBdT1NJWb,0.035,0.675,0.71,0.00124,10.0,0.348,-7.272,0.0,0.295,87.681,4.0,0.729,46.0,3BeQqzKdlARoOd6y30kCO2,"east coast hip hop,instrumental hip hop,jazz rap"
Busta,Jay Dee,2002.0,5osSw3tL07Tuid7AWsvYcc,0.0206,0.68,0.894,0.0,1.0,0.462,-4.86,1.0,0.255,94.089,4.0,0.803,62.0,1BH45DVSTeGBvcYXNCd67g,"east coast hip hop,hardcore hip hop"
I'm a Woman,Shocking Blue,1969.0,4dUpahrg0TWSDQLf8YDipM,0.368,0.666,0.573,1.87e-05,2.0,0.109,-10.182,1.0,0.0292,110.162,4.0,0.574,22.0,5WimOFbBnCU5wI6t5PPpEk,nederpop
DWYCK,Gang Starr feat. Nice & Smooth,1992.0,7vcepKD1pjulQvPOkiQmUe,0.00432,0.911,0.614,8.75e-06,7.0,0.0985,-11.176,1.0,0.338,99.025,4.0,0.601,53.0,5cMgGlA1xGyeAB2ctYlRdZ,"alternative hip hop,conscious hip hop,east coast hip hop,hardcore hip hop,hip hop"
Lifetime,Break Point,1981.0,1thBXPSkonDRAarfEWaiWU,0.00621,0.481,0.773,0.0716,2.0,0.232,-10.844,1.0,0.0618,153.862,4.0,0.787,0.0,38gBRFdDzwQ7JNlLQ2QHtf,
P.S.K. - What Does It Mean?,Schoolly D,1985.0,3StKzbpR9dRZB8epDx4KDW,0.224,0.606,0.868,0.00103,7.0,0.692,-13.493,1.0,0.177,98.832,4.0,0.28,37.0,63NXL9k1RkJYcQ5MkUETLL,"east coast hip hop,gangster rap,golden age hip hop,old school hip hop,philly rap"
Rachmaninoff's Prelude,Michael Quatro,1972.0,3rd1Chqzxr95fcyBaJl0JZ,0.992,0.519,0.0656,0.893,6.0,0.0995,-19.002,0.0,0.0464,115.447,3.0,0.0487,46.0,0Kekt6CKSo0m5mivKcoH51,"classical,post-romantic era,russian romanticism,ukrainian classical"
Make Your Move,The Electric Flag,1974.0,472PBZo444WeIXgeOEmYO7,0.421,0.574,0.811,4e-06,7.0,0.0765,-4.148,1.0,0.0478,130.015,4.0,0.502,51.0,31Bh5G3Q9JzwqPpHDLIQtW,christian pop
Wee Willie Sweetwine,Formula IV,1974.0,0iWzbHeplKV9b1HbEWkVZu,0.146,0.714,0.615,0.0151,2.0,0.082,-11.674,1.0,0.0658,88.282,4.0,0.8,0.0,0kSjA9YX46aSfpBmL2ZfVM,
Lucy's Arrival,Franz Waxman,1962.0,7zoaxmDEONxkI2lMOhxJYN,0.346,0.367,0.671,0.954,7.0,0.496,-10.24,1.0,0.0506,159.278,3.0,0.703,49.0,3DwcX6M6GF3KGWbVmfNp8G,jazz funk
Close Encounters of the 3rd Grade,Robert W. Schachner,1982.0,1WPszJN4Em99es2kpiaUxt,0.292,0.803,0.517,0.0,6.0,0.115,-8.756,0.0,0.124,78.025,4.0,0.19,66.0,45TgXXqMDdF8BkjA83OM7z,florida rap
It's Getting Harder,Ten Years After,1974.0,7n3WO6ESKS1uCI9fgkGs66,0.202,0.383,0.516,0.193,9.0,0.114,-12.032,0.0,0.0344,118.144,4.0,0.371,67.0,7nkLRaWHImCvWGHdNGnhVE,"blues rock,british blues,classic rock,country rock,electric blues,folk rock,hard rock,progressive rock,psychedelic rock"
Ya Aziza,"Mohamad Hijazi ""Mike""",1982.0,4s5kD9Pdiy8iVmJ7TKRRy2,0.447,0.735,0.334,1.37e-06,5.0,0.0956,-11.59,0.0,0.191,148.09,4.0,0.594,56.0,5G9kmDLg3OeUyj8KVBLzbu,"indie pop rap,rhode island rap"
Cast Your Spell Uranus,Argent,1970.0,0RymunZwSt0gQkZ7LNnXrx,0.873,0.107,0.218,0.927,10.0,0.0603,-18.291,1.0,0.0413,77.009,3.0,0.0386,43.0,0MeLMJJcouYXCymQSHPn8g,"ambient worship,chamber pop"
Montezuma's Revenge,Rick Wakeman,1976.0,3VOhXaou5TAnOIqb80kVlm,0.0372,0.251,0.761,0.126,9.0,0.418,-5.58,0.0,0.0528,88.165,4.0,0.237,5.0,0mkcYaXUbJUs5mJointuzB,"art rock,progressive rock,rock keyboard,symphonic rock"
Convincing People,Throbbing Gristle,1979.0,51LRNy0xjmqCOsHgCCE64r,0.0327,0.628,0.265,0.792,8.0,0.108,-20.528,1.0,0.0363,138.904,1.0,0.589,19.0,1UYhxPY1oqFUg1HfF8nV3k,"british experimental,british industrial,experimental,experimental rock,industrial,industrial rock,laboratorio,post-punk,uk post-punk"
You Can Have Watergate Just Gimme Some Bucks and I'll Be Straight,Fred Wesley and The J.B.'s,1973.0,6iGnJWLxo8LA9OoexX6Qqe,0.388,0.887,0.569,0.0761,10.0,0.0605,-8.426,0.0,0.148,98.287,4.0,0.785,15.0,5No6BqTN5CphuxDG9xAJ5U,p funk
You Are the Sunshine of My Life,"Grover Washington, Jr.",1973.0,0n2pjCIMKwHSXoYfEbYMfX,0.823,0.519,0.46,5.97e-05,11.0,0.243,-14.53,1.0,0.0688,132.082,4.0,0.675,71.0,7guDJrEfX3qb6FEbdPA5qi,"motown,soul"
Rocket in the Pocket (Live),Cerrone,1978.0,4UZiFtdujW9zukujUQQx7L,0.0831,0.509,0.864,0.643,7.0,0.939,-7.669,1.0,0.132,131.492,4.0,0.597,6.0,5SE2sfwTpxL2vXRdG6H5PM,"hi-nrg,vintage french electronic"
Pause,Jay Dee feat. Frank-N-Dank,2001.0,3H4tlAFJRYmUb74SUu0y45,0.0158,0.866,0.734,0.0,10.0,0.0955,-7.444,0.0,0.28,94.629,4.0,0.483,26.0,16L1SS4OancaZUTu3qWqHb,alternative hip hop
Earl,Jay Dee,2003.0,2LbL1HaoZrXrCR538uxUjl,0.446,0.478,0.801,6.18e-05,11.0,0.362,-8.344,0.0,0.456,84.679,4.0,0.551,50.0,3A5tHz1SfngyOZM2gItYKu,"drumless hip hop,experimental hip hop,hip hop,rap,underground hip hop"
Rocket's Cat,Alex Cima,1979.0,6Q7POvDeFGVFDYPmz7huYP,1.57e-06,0.129,0.951,0.88,4.0,0.0854,-4.922,1.0,0.117,76.343,4.0,0.203,54.0,6Ghvu1VvMGScGpOUJBAHNH,"alternative metal,nu metal,rap metal,rock,sacramento indie"
Midnight by the Sea,Brad Love,1983.0,5GcVCrs6l8p8vWhMsUSnm0,0.768,0.59,0.416,0.0226,8.0,0.266,-10.538,1.0,0.0264,102.399,4.0,0.482,0.0,0gLFkebzmFF3OpKyQoKWQT,
Let's Get Dirty (I Can't Get in Da Club),Redman feat. DJ Kool,2001.0,5BlLqiaTwttKiqzLhBrN1v,0.0542,0.539,0.966,0.0,1.0,0.466,-5.02,1.0,0.433,99.142,4.0,0.432,41.0,7xTKLpo7UCzXSnlH7fOIoM,"east coast hip hop,hardcore hip hop,new jersey rap,wu fam"
Circus,Jay Dee,2003.0,0xsoZbJDbfhWct56LdnZat,0.214,0.87,0.396,0.0,7.0,0.3,-10.9,1.0,0.149,92.877,4.0,0.728,45.0,16L1SS4OancaZUTu3qWqHb,alternative hip hop
Crooklyn,The Crooklyn Dodgers,1994.0,3RxF3Mz5wprRMopI8fp9uF,0.0234,0.842,0.478,1.91e-05,2.0,0.892,-9.742,1.0,0.221,95.457,4.0,0.595,46.0,4FjR5GmNXYr2RKHVOXTP7e,
La Di Da Di,Doug E. Fresh and Slick Rick,1985.0,0WYu233HGAjMAu9UK5iHtS,0.688,0.649,0.967,0.0,6.0,0.986,-6.995,0.0,0.45,89.453,4.0,0.586,39.0,1W9qOBYRTfP7HcizWN43G1,"bronx hip hop,east coast hip hop,golden age hip hop,old school hip hop"
Ego Trippin' (Part Two),De La Soul,1993.0,2avmI53DtuX5r32jnx3rxt,0.123,0.749,0.582,1.39e-06,10.0,0.046,-8.033,0.0,0.314,97.453,4.0,0.68,46.0,1Z8ODXyhEBi3WynYw0Rya6,"east coast hip hop,golden age hip hop,hip hop,jazz rap"
Climax (Girl Shit),Slum Village,2000.0,0ql1SFxq7xKtXCPU0huup3,0.371,0.822,0.526,1.49e-06,8.0,0.254,-5.346,0.0,0.229,95.671,4.0,0.763,46.0,1020a42xVklY6c56imNcaa,"alternative hip hop,detroit hip hop,hardcore hip hop,hip hop"
Get Down,J Dilla,2003.0,1btqbebzIS2IK0QkRUpShJ,0.073,0.776,0.944,0.0,8.0,0.0866,-4.854,0.0,0.0404,113.012,4.0,0.757,45.0,5rSXSAkZ67PYJSvpUpkOr7,"boy band,dance pop,pop"
Ante Up (Robbing-Hoodz Theory),M.O.P.,2000.0,4o15bze7Jnq9T50wewdz8A,0.00325,0.653,0.862,0.0,1.0,0.841,-5.548,1.0,0.117,94.149,4.0,0.881,45.0,1BH45DVSTeGBvcYXNCd67g,"east coast hip hop,hardcore hip hop"
Starry Eyed,Mandrill,1982.0,5HBWCKsCLz1RQDnSN3OYky,0.349,0.549,0.0172,6.29e-05,7.0,0.119,-31.58,1.0,0.038,116.384,4.0,0.323,60.0,0ynzbXwyCzxicMKHBoOkSH,
Love It,Bilal,2000.0,6LF3U5YK1Zgdr6ajQrfW1h,0.0311,0.647,0.844,0.0,6.0,0.312,-5.562,1.0,0.0545,91.983,4.0,0.671,27.0,4jCbgl5Dmt3uOh8WRQfpPs,neo soul
Let's Ride,Q-Tip,1999.0,4UZlEcQmkAeh4mYokk8TNs,0.148,0.775,0.795,0.00119,5.0,0.0411,-4.171,1.0,0.206,95.212,4.0,0.796,55.0,3ZotbHeyVQKxQCPDJuQ4SU,"east coast hip hop,queens hip hop"
The Jungle Pioneer (Viola Violar),The Manhattan Transfer,1987.0,4sKKhjWkyhQLevaTmnzmqR,0.557,0.662,0.541,1.19e-06,3.0,0.127,-13.498,0.0,0.0544,136.38,4.0,0.6,14.0,2dogRElUKV20C2khRHqjRc,"a cappella,vocal jazz"
Down to the Moon,Andreas Vollenweider,1986.0,6dsBkD1XP9EswRcUN0pOqN,0.31,0.349,0.364,0.784,5.0,0.584,-11.731,0.0,0.0354,76.544,3.0,0.133,46.0,7MynOMOTsGz8NFcPUImWAp,"harp,new age"
Theme From Jack Johnson,Miles Davis,1975.0,2aMcMyK2SQKyftU2ATfHLw,0.0548,0.444,0.257,0.104,1.0,0.117,-20.651,0.0,0.0367,103.102,4.0,0.169,14.0,0kbYTNQb4Pb1rPbbaF0pT4,"cool jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul,vocal jazz"
People You Can't Trust,Atomic Rooster,1972.0,63mdJr3NMY3wReOkNE6c6W,0.0881,0.695,0.62,5.43e-05,8.0,0.111,-8.082,0.0,0.0521,150.032,4.0,0.62,80.0,0C8ZW7ezQVs4URX5aX7Kqx,"pop,post-teen pop"
Baroque-a-Nova,Mason Williams,1968.0,2ff6ILugtshFUiWIVu83B9,0.583,0.442,0.546,0.873,9.0,0.111,-11.752,0.0,0.0293,79.709,4.0,0.714,21.0,1XgVoPT2Va5L64LFzskVBW,
Friendly Street,UPP,1975.0,3alOuerCJRcVLCOX7PMq4c,0.143,0.831,0.638,0.706,2.0,0.0743,-11.523,1.0,0.218,93.602,4.0,0.763,5.0,4XP7HSaD4F46IwFbj1FfWN,
Sweet Ophelia,Larry Weiss,1974.0,0OFuGDlPTUSfjbWGw2GLMi,0.582,0.357,0.37,0.0,0.0,0.154,-7.448,0.0,0.0318,126.358,4.0,0.235,1.0,3F1K7HEN17beHEBfHmbg2I,
Soil Festivities (Movement 1),Vangelis,1984.0,2Kt7NJxYjDJqlIKReTah23,0.816,0.507,0.195,0.582,9.0,0.163,-20.616,1.0,0.0312,106.473,4.0,0.0652,24.0,4P70aqttdpJ9vuYFDmf7f6,"cyberpunk,synthesizer"
Gypsy,Emmett Chapman,1985.0,7lgfvPv7GWJBV4J3CxGZyD,0.751,0.454,0.144,0.0,6.0,0.116,-20.909,0.0,0.0948,110.714,1.0,0.354,33.0,40pTT6YuuFhVUmNRBgYKjb,
"Stop, Look, Listen",New Birth,1973.0,0oo36oKreIZOwYaOlj7KgB,0.681,0.57,0.278,0.00749,0.0,0.145,-12.519,0.0,0.0353,134.859,4.0,0.524,16.0,34Bm9d5DAJjSnaI02BCjdA,"classic soul,disco,funk,motown,p funk,post-disco,quiet storm,soul,southern soul"
Agua De Beber,Astrud Gilberto,1965.0,3QKJELWORZZ7rUZDWeMWSA,0.439,0.653,0.319,0.0,4.0,0.0906,-17.813,0.0,0.0364,147.858,4.0,0.845,65.0,5rX2c1zow6hCph8PnnU3kF,"bossa nova,brazilian jazz,lounge,samba-jazz,vocal jazz"
I Got the,Labi Siffre,1975.0,20VuO95A8RxUPlShnfYArW,0.11,0.476,0.604,4.15e-05,0.0,0.134,-10.85,0.0,0.117,87.304,4.0,0.583,57.0,5CzlICF8GCY0pRC82MKrhX,classic uk pop
All Day Saturday,John Murtaugh,1970.0,78JmElAFmrPNhLjovDR9Jm,0.262,0.551,0.86,4.57e-06,7.0,0.0558,-7.839,1.0,0.0796,136.921,4.0,0.723,69.0,1SQRv42e4PjEYfPhS0Tk9E,"album rock,art rock,british invasion,classic rock,folk rock,glam rock,protopunk,psychedelic rock,rock,singer-songwriter"
,Stevens & Grdnic,1979.0,5sIzIEUwbg5IIqCh0dO3Y4,0.0111,0.666,0.602,0.0,1.0,0.393,-6.484,1.0,0.0318,140.124,4.0,0.138,45.0,2ojqsY1ycYzZOpLDBBwHPU,rage rap
There Are No Words,Runt,1970.0,1m8UOoV8cZPnvV3AK2m7mI,0.3,0.525,0.464,0.000789,7.0,0.0915,-7.186,1.0,0.0268,127.328,4.0,0.355,63.0,0ZUdYzRCIrxbsd80MmGMqo,
In Time,Sly & The Family Stone,1973.0,21SHzZ1qsXzJ5Socuuyo8w,0.26,0.852,0.536,0.0413,10.0,0.139,-12.557,0.0,0.124,95.791,4.0,0.897,43.0,5m8H6zSadhu1j9Yi04VLqD,"classic soul,funk,funk rock,p funk,psychedelic soul,soul,southern soul"
She's Always in My Hair,Prince and The Revolution,1985.0,3C5H2ZeTRNYwRsEMlr0gMg,0.0903,0.73,0.777,0.000587,9.0,0.0469,-10.157,0.0,0.0426,92.308,4.0,0.801,38.0,5a2EaR3hamoenG9rDuVn8j,"funk,funk rock,minneapolis sound,rock,synth funk"
A Pale Smile,Eberhard Weber,1979.0,0AY78O264w7QphaWefvnQj,0.994,0.176,0.0164,0.874,4.0,0.0803,-29.006,0.0,0.0431,76.811,4.0,0.0338,9.0,2BPSfZHtSYon5DKvp95xXT,"ecm-style jazz,german jazz,jazz double bass,norwegian jazz"
Promise of a Fisherman,Sérgio Mendes & Brasil '77,1972.0,05YDkLO5qTrJM3C8zow6Ua,0.0659,0.697,0.263,0.391,2.0,0.065,-14.213,1.0,0.108,97.715,4.0,0.714,14.0,6hCsqVHnBo1BVQWuIjRMkL,
Make the Move,Various Artists,1980.0,6pUUtKVRmODliJWTyY2pet,2.49e-05,0.249,0.951,0.0134,9.0,0.0892,-4.062,0.0,0.211,143.018,3.0,0.117,62.0,0FZcPgWI3BsFQl4rOAGSHT,"australian metalcore,blackened deathcore,brutal deathcore,deathcore,melodic deathcore,melodic metalcore,metalcore,symphonic deathcore"
That's Why I Came To California,Leon Ware,1982.0,6jZXAOHmvseRsqxYCbexTJ,0.189,0.694,0.783,0.0,1.0,0.111,-10.188,1.0,0.111,106.69,4.0,0.741,44.0,3DwcX6M6GF3KGWbVmfNp8G,jazz funk
Send One Your Love,Stevie Wonder,1979.0,2eF8pWbiivYsYRpbntYsnc,0.0534,0.675,0.597,0.0,5.0,0.0986,-11.329,1.0,0.0337,108.875,4.0,0.828,78.0,7guDJrEfX3qb6FEbdPA5qi,"motown,soul"
Doctor Love,First Choice,1977.0,7xD7MvjAdZkx1YICschIuI,0.663,0.544,0.884,7.26e-06,8.0,0.381,-8.166,1.0,0.144,127.215,4.0,0.467,54.0,07XSN3sPlIlB2L2XNcTwJw,"glam rock,hard rock,rock"
Steppin' Out,Joe Jackson,1982.0,2KY0QUeRY3IPuJI1gyU9BJ,0.0439,0.579,0.223,0.00232,11.0,0.0613,-20.208,1.0,0.0364,159.696,4.0,0.532,56.0,6KOqPxwfNAmZPkiCnDE9yT,"mellow gold,new romantic,new wave,new wave pop,permanent wave,power pop,singer-songwriter,sophisti-pop"
In the Distance,George Duke,1979.0,1bBbMtI0cWyjHnMN88s1oP,0.00787,0.163,0.325,0.123,2.0,0.133,-12.368,0.0,0.0375,92.263,4.0,0.18,7.0,3EB0uKE2lGw6BB1UFJrONl,"jazz funk,jazz fusion,jazz piano,smooth jazz"
"I've Never Seen Love Like This
Can't Find The Time To Tell You",Orpheus,1968.0,4sOZBAzInhcwqnocdVmA7W,0.567,0.603,0.506,0.0,9.0,0.306,-9.209,1.0,0.0341,127.646,4.0,0.84,11.0,4bR4jAqu6RkhruxWQ6q9EK,bosstown sound
Eyes of the Heart Pt 2,Keith Jarrett,1979.0,06MTRqGawdtB8zgr6Hvvvd,0.914,0.335,0.256,0.413,7.0,0.69,-15.149,0.0,0.0349,84.982,4.0,0.0726,8.0,0F3Aew9DSd6fb6192K1K0Y,"bebop,contemporary jazz,contemporary post-bop,ecm-style jazz,jazz,jazz fusion,jazz piano"
I'm Your Pal,The Gary Burton Quartet,1967.0,7FDhbzHunmwye3bx0VHDY5,0.984,0.287,0.0719,0.913,0.0,0.0891,-21.391,1.0,0.0394,65.597,4.0,0.0697,29.0,4iovNkf44dsELmo3E7XSKX,"bebop,contemporary post-bop,ecm-style jazz,jazz,jazz fusion,jazz vibraphone"
The Poke,Brand X,1978.0,2pax9dTIxrcfLSWFD8YAGU,0.194,0.484,0.67,0.66,4.0,0.124,-13.058,1.0,0.0363,139.878,4.0,0.596,16.0,4DngluvBNHm2Q0rLW1yEqy,"british jazz,instrumental rock,jazz fusion,jazz rock,progressive rock,symphonic rock"
Radio,Gary Burton & Chick Corea,1979.0,6linlPbVWEecMEMfNcul1e,0.952,0.456,0.205,0.889,11.0,0.101,-19.74,0.0,0.0452,111.5,4.0,0.31,44.0,4iovNkf44dsELmo3E7XSKX,"bebop,contemporary post-bop,ecm-style jazz,jazz,jazz fusion,jazz vibraphone"
Snow Creatures,Quincy Jones,1972.0,5p3cA4ahRVzaehcp84hsiF,0.504,0.467,0.522,0.034,4.0,0.0744,-10.436,1.0,0.102,161.354,4.0,0.179,12.0,3rxIQc9kWT6Ueg4BhnOwRK,soul jazz
Dancing in the Dark,Dorothy Ashby With Frank Wess,1958.0,2KtGiBi5CrX2ERPD2PAS34,0.0031,0.657,0.871,0.0,7.0,0.102,-4.614,1.0,0.0675,114.974,4.0,0.532,76.0,3BEV5FcxOtkQJ7lLRKMh3V,"contemporary country,modern country pop"
Like a Lover,Sérgio Mendes & Brasil '66,1968.0,5LstxrqYsHKpiFe3Y8sUEo,0.698,0.49,0.267,1.31e-05,4.0,0.0811,-15.494,0.0,0.0372,124.187,4.0,0.557,37.0,6hCsqVHnBo1BVQWuIjRMkL,
"Boa Palavra
Ponteio",Sérgio Mendes,1968.0,6YTBfxkdGce9pLEy9jG9Jo,0.524,0.637,0.493,1.52e-05,0.0,0.136,-13.094,0.0,0.0482,88.796,4.0,0.932,64.0,6hCsqVHnBo1BVQWuIjRMkL,
Pack It Up,Ohio Players,1974.0,5ECyA2jgrUAHApl8nsHrjn,0.38,0.492,0.455,1.37e-05,0.0,0.12,-10.165,1.0,0.1,91.633,4.0,0.316,41.0,6m30rs1IQqnWqV5nKMpU7U,"classic soul,disco,funk,p funk,quiet storm,soul"
All the Befores,Diana Ross,1971.0,3SnGymj6ijE2iuUfWxLo1q,0.185,0.72,0.828,0.429,5.0,0.0839,-9.211,1.0,0.0462,110.071,4.0,0.768,73.0,3MdG05syQeRYPPcClLaUGl,"adult standards,disco,motown,quiet storm,soft rock,soul"
Is This What Feeling Gets? (Dorothy's Theme),Various Artists,1978.0,2PWTZV5znjLtZC5T1EVJvL,0.617,0.422,0.44,0.0,11.0,0.0837,-5.53,1.0,0.0544,128.934,5.0,0.332,81.0,164Uj4eKjl6zTBKfJLFKKK,"modern indie pop,pov: indie"
Trans-Europe Express,Kraftwerk,1977.0,4aJulXrGlrQFi2cHLc6kSd,0.928,0.551,0.297,0.85,2.0,0.118,-15.397,1.0,0.039,111.852,4.0,0.641,29.0,0dmPX6ovclgOy8WWJaFEUU,"art rock,dusseldorf electronic,early synthpop,electro,new wave,proto-techno,synthpop"
Inside My Love,Various Artists,1997.0,1HdNTlZrGTlgxDn31GB6Sv,0.519,0.527,0.279,0.0211,10.0,0.116,-12.679,0.0,0.0297,90.728,4.0,0.256,53.0,2i1IdHG5w0wiSmJGoqAGlj,"classic soul,disco,funk,motown,quiet storm,soul"
Are You All the Things,Bill Evans,1975.0,58yFroDNbzHpYzvicaC0de,0.987,0.464,0.0266,0.879,0.0,0.0836,-20.338,1.0,0.0532,132.972,3.0,0.0659,54.0,4jXfFzeP66Zy67HM2mvIIF,"bebop,contemporary post-bop,cool jazz,jazz,jazz piano,vocal jazz"
Gotta Have You,The Fatback Band,1973.0,1liJzPedFFxvszqG4UCl7G,0.0706,0.58,0.851,0.678,0.0,0.363,-9.85,1.0,0.194,190.077,4.0,0.863,43.0,6PWU6JQvvYv5sz5FOODHg6,"classic soul,disco,funk,harlem hip hop,jazz funk,p funk,post-disco"
King Tim III,The Fatback Band,1979.0,6nYsrPdgNbJIPzQLkasfm5,0.00735,0.735,0.905,8.58e-05,0.0,0.134,-7.784,1.0,0.0608,119.349,4.0,0.841,22.0,6PWU6JQvvYv5sz5FOODHg6,"classic soul,disco,funk,harlem hip hop,jazz funk,p funk,post-disco"
Jungle Boogie,Kool & The Gang,1973.0,3K0SJUQNbOkUprTFcwwAKN,0.115,0.808,0.85,0.000109,5.0,0.316,-8.772,1.0,0.0868,106.855,4.0,0.717,64.0,3VNITwohbvU5Wuy5PC6dsI,"disco,funk,motown,soul"
Love from the Sun,Roy Ayers Ubiquity,1973.0,2kLAhyeljxwmzqDMrFpuZ0,0.625,0.57,0.491,0.00618,6.0,0.153,-13.679,0.0,0.0455,134.317,4.0,0.592,18.0,3WbeZvDk1COiO2dEokZqn7,"funk,jazz funk"
Sweet Georgia Brown,The Singers Unlimited,1977.0,1ZbbcE2AUuwjYxxh28emcQ,0.77,0.638,0.51,0.000242,7.0,0.365,-9.196,1.0,0.209,116.142,4.0,0.683,2.0,3RsROIs1zuuC3lwIdhJ0if,"a cappella,vocal harmony group"
Left & Right,D'Angelo,2000.0,4EQ0dK6Sg7v685NGrQvuki,0.219,0.842,0.404,0.0,1.0,0.369,-9.504,1.0,0.628,91.963,4.0,0.826,46.0,336vr2M3Va0FjyvB55lJEd,"indie soul,neo soul,soul"
Soldier in Our Town,Iron Butterfly,1970.0,4kfWmoE8knJtKYR3O9nI9J,0.228,0.639,0.266,0.000126,11.0,0.0502,-14.658,0.0,0.0315,135.817,4.0,0.531,26.0,3cdvlbCYf4WoBdy89RWkNS,"acid rock,album rock,blues rock,british blues,classic rock,country rock,folk rock,hard rock,progressive rock,proto-metal,psychedelic rock,symphonic rock"
Leo: Rosebud,Cannonball Adderley,1974.0,0X5DcGkbxCXSadgj01ZXd7,0.768,0.535,0.258,8.95e-05,7.0,0.115,-9.499,0.0,0.033,110.953,4.0,0.281,56.0,5v74mT11KGJqadf9sLw4dA,"bebop,cool jazz,hard bop,jazz,jazz blues"
Soul Virgo,Cannonball Adderley Quintet,1971.0,5CwvJwl2OJ1EKakiEV4u3e,0.668,0.448,0.561,0.0,1.0,0.972,-16.669,1.0,0.211,106.367,4.0,0.746,4.0,2o346NHhUAlVxl5uXBVxK7,"bebop,hard bop,jazz,jazz saxophone"
Bumpin' Bus Stop,Thunder & Lightning,1975.0,5DAAO80AmEUV3Yl7v9FiN5,0.00333,0.608,0.874,0.0,5.0,0.106,-5.644,0.0,0.0421,94.947,4.0,0.446,46.0,3jsyANBBy6gOZUSQhiGclx,comic
"Basketball Throwdown
Stoop Rap
Fantastic Freaks at the Dixie",Various Artists,1983.0,2OtEqpDAHDZ6bHVjXoiL86,0.881,0.72,0.274,0.0,6.0,0.11,-12.543,0.0,0.294,94.056,4.0,0.845,57.0,6EPlBSH2RSiettczlz7ihV,"brooklyn drill,nyc rap"
"Space Intro
Fly Like an Eagle",Steve Miller Band,1976.0,3kLFfUPLDYOQxQLuy8acxo,0.946,0.184,0.112,0.908,0.0,0.666,-25.658,1.0,0.0446,71.696,4.0,0.0523,36.0,6QtGlUje9TIkLrgPZrESuk,"album rock,classic rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock"
Refractions in the Plastic Pulse,Stereolab,1997.0,6SaQj5bicILLF3c430kF4m,0.0757,0.51,0.343,0.468,7.0,0.278,-12.304,0.0,0.0796,141.89,4.0,0.381,36.0,3Rj0tDHoX7C5NFq5DKIpHt,"alternative rock,art pop,experimental,experimental pop,experimental rock,indietronica,noise pop"
A Night on Bare Mountain,Tomita,1976.0,01rntacu6clKb9acYmmaWp,0.867,0.251,0.258,0.723,5.0,0.361,-19.02,1.0,0.0497,76.252,4.0,0.0999,42.0,284mnx33IWcymQEpMxyfHl,"classical,early modern classical,late romantic era,russian romanticism"
Aranjuez Adagio,Tomita,1978.0,0k6P9cdEA9K3k0ASde2Kof,0.93,0.253,0.098,0.862,11.0,0.122,-19.878,0.0,0.0437,84.865,4.0,0.062,58.0,3eqv9LW7ZXlYWXVFjHS4Mr,"classical,classical guitar"
"Daphnis Et Chloé
The Fairy Garden",Tomita,1980.0,1yvqnZc7RjuPyvvfblg9sv,0.975,0.563,0.403,0.9,5.0,0.0886,-15.298,1.0,0.0584,79.961,4.0,0.926,54.0,69EWJ8UVSlytt27VsEsQAw,weirdcore
